Season,Y/M/D,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total,Match_ID,Won,Attack_Efficiency,SERVE_Efficiency,RECEPTION_Efficiency,BLOCK_Efficiency,DIG_Efficiency,Serve_Efficiency,Reception_Efficiency
2024,2024-06-28,France,Italy,3,2,25,20,25,22,11,19,25,22,25,15,81,64,13,4,,64,11,55,130,13,28,22,63,4,17,85,106,14,3,67,84,43,25,72,33,2,96,131,2024-06-28_France_Italy,1,0.9636363636363636,-0.15294117647058825,0.16417910447761194,-0.6818181818181818,0.25,-0.15294117647058825,0.16417910447761194
2024,2024-06-29,Poland,France,2,3,25,22,23,25,16,22,25,25,20,18,69,52,14,3,,52,12,39,103,14,27,20,61,3,26,83,112,12,5,62,79,31,26,58,34,0,72,106,2024-06-29_France_Poland,0,1.0256410256410255,-0.27710843373493976,0.11290322580645161,-0.65,0.08620689655172414,-0.27710843373493976,0.11290322580645161
2024,2024-06-29,France,Poland,3,2,22,25,25,20,18,25,22,23,25,16,81,66,10,5,,66,24,34,124,10,23,15,48,5,30,74,109,13,3,70,86,33,17,55,35,0,88,123,2024-06-29_France_Poland,1,1.2352941176470589,-0.33783783783783783,0.14285714285714285,-0.8666666666666667,0.2909090909090909,-0.33783783783783783,0.14285714285714285
2024,2024-06-29,Slovenia,Japan,0,3,21,25,29,0,0,25,27,31,0,0,56,43,7,6,,43,10,41,94,7,18,13,38,6,16,54,76,21,6,42,69,30,15,48,19,3,73,95,2024-06-29_Japan_Slovenia,0,0.8048780487804879,-0.18518518518518517,0.35714285714285715,-0.8461538461538461,0.3125,-0.18518518518518517,0.35714285714285715
2024,2024-06-29,Japan,Slovenia,3,0,25,27,31,0,0,21,25,29,0,0,58,48,4,6,,48,13,34,95,4,10,20,34,6,13,63,82,12,6,42,60,38,14,56,15,0,80,95,2024-06-29_Japan_Slovenia,1,1.0294117647058822,-0.1111111111111111,0.14285714285714285,-0.3,0.42857142857142855,-0.1111111111111111,0.14285714285714285
2024,2024-06-30,Japan,France,1,3,23,25,23,23,0,25,18,25,25,0,65,58,5,2,,58,19,42,119,5,22,15,42,2,14,79,95,13,2,57,72,33,19,53,27,2,86,115,2024-06-30_France_Japan,0,0.9285714285714286,-0.1518987341772152,0.19298245614035087,-1.1333333333333333,0.2641509433962264,-0.1518987341772152,0.19298245614035087
2024,2024-06-30,France,Japan,3,1,25,18,25,25,0,23,25,23,23,0,68,55,11,2,,55,12,32,99,11,24,25,60,2,20,70,92,14,2,65,81,23,27,52,31,0,70,101,2024-06-30_France_Japan,1,1.34375,-0.2571428571428571,0.18461538461538463,-0.52,-0.07692307692307693,-0.2571428571428571,0.18461538461538463
2024,2024-06-30,Slovenia,Poland,0,3,24,16,17,0,0,26,25,25,0,0,42,34,4,4,,34,23,24,81,4,9,22,35,4,8,46,58,15,8,41,64,24,13,42,28,4,53,85,2024-06-30_Poland_Slovenia,0,0.4583333333333333,-0.08695652173913043,0.17073170731707318,-0.22727272727272727,0.2619047619047619,-0.08695652173913043,0.17073170731707318
2024,2024-06-30,Poland,Slovenia,3,0,26,25,25,0,0,24,16,17,0,0,56,33,15,8,,33,8,32,73,15,18,10,43,8,11,56,75,7,4,39,50,18,9,34,18,0,56,74,2024-06-30_Poland_Slovenia,1,0.78125,-0.05357142857142857,0.07692307692307693,-0.3,0.2647058823529412,-0.05357142857142857,0.07692307692307693
2025,2025-06-11,Argentina,France,3,1,25,13,25,25,0,22,25,22,19,0,51,41,8,2,-,41,18,46,105,8,15,17,40,2,18,67,87,14,4,44,62,37,8,57,27,2,72,101,2025-06-11_Argentina_France,1,0.5,-0.23880597014925373,0.22727272727272727,-0.4117647058823529,0.5087719298245614,-0.23880597014925373,0.22727272727272727
2025,2025-06-11,France,Argentina,1,3,22,25,22,19,0,25,13,25,25,0,56,46,6,4,-,46,15,41,102,6,18,20,44,4,27,58,89,22,2,45,69,29,11,57,25,0,78,103,2025-06-11_Argentina_France,0,0.7560975609756098,-0.39655172413793105,0.4444444444444444,-0.6,0.3157894736842105,-0.39655172413793105,0.4444444444444444
2025,2025-06-11,Brazil,Iran,3,0,25,25,25,0,0,19,16,18,0,0,50,37,10,3,-,37,8,18,63,10,15,9,34,3,10,61,74,12,1,26,39,17,9,38,23,0,39,62,2025-06-11_Brazil_Iran,1,1.6111111111111112,-0.11475409836065574,0.4230769230769231,-0.5555555555555556,0.21052631578947367,-0.11475409836065574,0.4230769230769231
2025,2025-06-11,Iran,Brazil,0,3,19,16,18,0,0,25,25,25,0,0,38,32,5,1,-,32,18,22,72,5,13,5,23,1,15,38,54,19,3,42,64,12,11,32,29,1,46,76,2025-06-11_Brazil_Iran,0,0.6363636363636364,-0.3684210526315789,0.38095238095238093,-1.6,0.03125,-0.3684210526315789,0.38095238095238093
2025,2025-06-11,Bulgaria,Italy,1,3,16,25,19,19,0,25,22,25,25,0,55,43,6,6,-,43,17,51,111,6,25,26,57,6,19,55,80,17,6,54,77,22,14,64,23,1,85,109,2025-06-11_Bulgaria_Italy,0,0.5098039215686274,-0.23636363636363636,0.2037037037037037,-0.7307692307692307,0.125,-0.23636363636363636,0.2037037037037037
2025,2025-06-11,Italy,Bulgaria,3,1,25,22,25,25,0,16,25,19,19,0,71,54,11,6,-,54,10,41,105,11,13,30,54,6,19,71,96,11,6,44,61,27,10,64,32,1,68,101,2025-06-11_Bulgaria_Italy,1,1.0731707317073171,-0.18309859154929578,0.11363636363636363,-0.06666666666666667,0.265625,-0.18309859154929578,0.11363636363636363
2025,2025-06-11,China,Japan,0,3,23,14,22,0,0,25,25,25,0,0,44,38,5,1,-,38,9,26,73,5,16,15,36,1,12,48,61,16,6,41,63,13,12,38,26,3,50,79,2025-06-11_China_Japan,0,1.1153846153846154,-0.22916666666666666,0.24390243902439024,-0.7333333333333333,0.02631578947368421,-0.22916666666666666,0.24390243902439024
2025,2025-06-11,Japan,China,3,0,25,25,25,0,0,23,14,22,0,0,51,42,3,6,-,42,8,29,79,3,19,13,35,6,10,58,74,21,1,26,48,22,4,45,24,2,53,79,2025-06-11_China_Japan,1,1.1724137931034482,-0.06896551724137931,0.7692307692307693,-1.2307692307692308,0.4,-0.06896551724137931,0.7692307692307693
2025,2025-06-11,Poland,Netherlands,3,1,25,22,25,25,0,22,25,22,22,0,69,57,6,6,-,57,17,43,117,6,20,24,50,6,17,73,96,20,2,52,74,31,18,72,34,1,85,120,2025-06-11_Netherlands_Poland,1,0.9302325581395349,-0.1506849315068493,0.34615384615384615,-0.5833333333333334,0.18055555555555555,-0.1506849315068493,0.34615384615384615
2025,2025-06-11,Netherlands,Poland,1,3,22,25,22,22,0,25,22,25,25,0,67,54,11,2,-,54,15,57,126,11,16,15,42,2,18,72,92,19,6,54,79,31,21,81,34,1,91,126,2025-06-11_Netherlands_Poland,0,0.6842105263157895,-0.2222222222222222,0.24074074074074073,-0.3333333333333333,0.12345679012345678,-0.2222222222222222,0.24074074074074073
2025,2025-06-11,Serbia,Türkiye,3,1,12,25,25,25,0,25,22,23,23,0,65,54,10,1,-,54,12,48,114,10,19,19,48,1,23,62,86,11,9,59,79,36,18,69,33,2,78,113,2025-06-11_Serbia_Türkiye,1,0.875,-0.3548387096774194,0.03389830508474576,-0.47368421052631576,0.2608695652173913,-0.3548387096774194,0.03389830508474576
2025,2025-06-11,Türkiye,Serbia,1,3,25,22,23,23,0,12,25,25,25,0,61,44,8,9,-,44,16,47,107,8,27,22,57,9,14,71,94,12,1,50,63,39,14,66,29,1,74,104,2025-06-11_Serbia_Türkiye,0,0.5957446808510638,-0.07042253521126761,0.22,-0.8636363636363636,0.3787878787878788,-0.07042253521126761,0.22
2025,2025-06-11,Ukraine,USA,3,0,25,25,25,0,0,22,20,23,0,0,51,40,6,5,-,40,13,32,85,6,16,14,36,5,16,53,74,6,3,43,52,22,8,41,23,0,56,79,2025-06-11_USA_Ukraine,1,0.84375,-0.20754716981132076,0.06976744186046512,-0.7142857142857143,0.34146341463414637,-0.20754716981132076,0.06976744186046512
2025,2025-06-11,USA,Ukraine,0,3,22,20,23,0,0,25,25,25,0,0,44,33,8,3,-,33,16,27,76,8,11,16,35,3,14,49,66,4,5,49,58,21,10,45,10,0,67,77,2025-06-11_USA_Ukraine,0,0.6296296296296297,-0.22448979591836735,-0.02040816326530612,-0.1875,0.24444444444444444,-0.22448979591836735,-0.02040816326530612
2025,2025-06-12,Brazil,Cuba,2,3,25,24,25,25,13,27,26,21,20,15,77,60,10,7,-,60,17,47,124,10,32,17,59,7,17,88,112,26,3,56,85,36,20,69,40,0,82,122,2025-06-12_Brazil_Cuba,0,0.9148936170212766,-0.11363636363636363,0.4107142857142857,-1.2941176470588236,0.2318840579710145,-0.11363636363636363,0.4107142857142857
2025,2025-06-12,Cuba,Brazil,3,2,27,26,21,20,15,25,24,25,25,13,81,68,10,3,-,68,18,36,122,10,28,20,58,3,25,82,110,23,7,65,95,34,13,62,17,0,106,123,2025-06-12_Brazil_Cuba,1,1.3888888888888888,-0.2682926829268293,0.24615384615384617,-0.9,0.3387096774193548,-0.2682926829268293,0.24615384615384617
2025,2025-06-12,Germany,Canada,2,3,25,19,25,23,11,23,25,21,25,15,69,58,8,3,-,58,22,42,122,8,11,16,35,3,28,72,103,19,8,63,90,35,13,65,31,0,92,123,2025-06-12_Canada_Germany,0,0.8571428571428571,-0.3472222222222222,0.1746031746031746,-0.1875,0.3384615384615385,-0.3472222222222222,0.1746031746031746
2025,2025-06-12,Canada,Germany,3,2,23,25,21,25,15,25,19,25,23,11,71,49,14,8,-,49,17,48,114,14,19,13,46,8,19,82,109,18,3,54,75,33,18,66,34,2,79,115,2025-06-12_Canada_Germany,1,0.6666666666666666,-0.13414634146341464,0.2777777777777778,-0.38461538461538464,0.22727272727272727,-0.13414634146341464,0.2777777777777778
2025,2025-06-12,China,Serbia,3,0,25,25,25,0,0,23,23,20,0,0,54,38,13,3,-,38,13,38,89,13,13,10,36,3,11,59,73,13,1,41,55,18,8,51,39,2,48,89,2025-06-12_China_Serbia,1,0.6578947368421053,-0.13559322033898305,0.2926829268292683,0.0,0.19607843137254902,-0.13559322033898305,0.2926829268292683
2025,2025-06-12,Serbia,China,0,3,23,23,20,0,0,25,25,25,0,0,51,39,11,1,-,39,20,27,86,11,11,25,47,1,13,54,68,12,3,47,62,18,10,41,21,1,66,88,2025-06-12_China_Serbia,0,0.7037037037037037,-0.2222222222222222,0.19148936170212766,0.0,0.1951219512195122,-0.2222222222222222,0.19148936170212766
2025,2025-06-12,Slovenia,Cuba,3,1,25,21,25,25,0,22,25,18,15,0,68,51,12,5,-,51,17,30,98,12,13,7,32,5,15,75,95,13,3,50,66,32,12,63,24,0,75,99,2025-06-12_Cuba_Slovenia,1,1.1333333333333333,-0.13333333333333333,0.2,-0.14285714285714285,0.31746031746031744,-0.13333333333333333,0.2
2025,2025-06-12,Cuba,Slovenia,1,3,22,25,18,15,0,25,21,25,25,0,59,44,12,3,-,44,23,37,104,12,24,12,48,3,15,63,81,13,5,62,80,21,14,49,16,0,77,93,2025-06-12_Cuba_Slovenia,0,0.5675675675675675,-0.19047619047619047,0.12903225806451613,-1.0,0.14285714285714285,-0.19047619047619047,0.12903225806451613
2025,2025-06-12,Germany,Italy,2,3,25,25,19,23,11,21,20,25,25,15,72,58,7,7,-,58,23,52,133,7,24,30,61,7,23,74,104,17,2,64,83,38,18,75,17,0,113,130,2025-06-12_Germany_Italy,0,0.6730769230769231,-0.21621621621621623,0.234375,-0.5666666666666667,0.26666666666666666,-0.21621621621621623,0.234375
2025,2025-06-12,Italy,Germany,3,2,21,20,25,25,15,25,25,19,23,11,74,58,14,2,-,58,14,53,125,14,25,28,67,2,22,81,105,11,7,63,81,39,14,79,15,1,111,127,2025-06-12_Germany_Italy,1,0.8301886792452831,-0.24691358024691357,0.06349206349206349,-0.39285714285714285,0.31645569620253167,-0.24691358024691357,0.06349206349206349
2025,2025-06-12,Poland,Japan,3,1,27,25,18,39,0,25,22,25,37,0,80,66,14,0,-,66,7,47,120,14,24,19,57,0,27,81,108,24,6,61,91,32,19,66,49,0,76,125,2025-06-12_Japan_Poland,1,1.2553191489361701,-0.3333333333333333,0.29508196721311475,-0.5263157894736842,0.19696969696969696,-0.3333333333333333,0.29508196721311475
2025,2025-06-12,Japan,Poland,1,3,25,22,25,37,0,27,25,18,39,0,76,67,3,6,-,67,21,42,130,3,19,24,46,6,19,85,110,24,0,57,81,40,23,82,58,2,72,132,2025-06-12_Japan_Poland,0,1.0952380952380953,-0.15294117647058825,0.42105263157894735,-0.6666666666666666,0.2073170731707317,-0.15294117647058825,0.42105263157894735
2025,2025-06-13,Bulgaria,Argentina,3,0,25,25,28,0,0,21,20,26,0,0,51,40,6,5,-,40,10,26,76,6,13,14,33,5,18,54,77,9,4,34,47,20,9,46,16,1,56,73,2025-06-13_Argentina_Bulgaria,1,1.1538461538461537,-0.24074074074074073,0.14705882352941177,-0.5,0.2391304347826087,-0.24074074074074073,0.14705882352941177
2025,2025-06-13,Argentina,Bulgaria,0,3,21,20,26,0,0,25,25,28,0,0,42,33,5,4,-,33,11,29,73,5,13,12,30,4,21,43,68,2,5,52,59,16,7,35,20,0,51,71,2025-06-13_Argentina_Bulgaria,0,0.7586206896551724,-0.3953488372093023,-0.057692307692307696,-0.6666666666666666,0.2571428571428571,-0.3953488372093023,-0.057692307692307696
2025,2025-06-13,Argentina,Canada,3,2,25,21,14,25,15,22,25,25,22,8,75,59,6,10,-,59,17,57,133,6,15,20,41,10,22,67,99,9,4,74,87,39,25,89,22,1,113,136,2025-06-13_Argentina_Canada,1,0.7368421052631579,-0.1791044776119403,0.06756756756756757,-0.45,0.15730337078651685,-0.1791044776119403,0.06756756756756757
2025,2025-06-13,Canada,Argentina,2,3,22,25,25,22,8,25,21,14,25,15,71,58,9,4,-,58,14,48,120,9,15,28,52,4,16,83,103,17,10,50,77,40,18,75,26,0,89,115,2025-06-13_Argentina_Canada,0,0.9166666666666666,-0.14457831325301204,0.14,-0.21428571428571427,0.29333333333333333,-0.14457831325301204,0.14
2025,2025-06-13,Ukraine,Cuba,3,2,25,20,25,17,15,22,25,20,25,12,73,51,17,5,-,51,22,48,121,17,24,19,60,5,22,75,102,19,8,62,89,17,13,62,25,1,92,118,2025-06-13_Cuba_Ukraine,1,0.6041666666666666,-0.22666666666666666,0.1774193548387097,-0.3684210526315789,0.06451612903225806,-0.22666666666666666,0.1774193548387097
2025,2025-06-13,Cuba,Ukraine,2,3,22,25,20,25,12,25,20,25,17,15,69,50,11,8,-,50,24,41,115,11,28,18,57,8,15,81,104,18,5,57,80,17,13,60,23,2,87,112,2025-06-13_Cuba_Ukraine,0,0.6341463414634146,-0.08641975308641975,0.22807017543859648,-0.9444444444444444,0.06666666666666667,-0.08641975308641975,0.22807017543859648
2025,2025-06-13,USA,Iran,3,2,19,21,25,25,17,25,25,21,23,15,76,58,14,4,-,58,15,38,111,14,20,22,56,4,26,76,106,16,9,62,87,27,8,44,23,0,85,108,2025-06-13_Iran_USA,1,1.131578947368421,-0.2894736842105263,0.11290322580645161,-0.2727272727272727,0.4318181818181818,-0.2894736842105263,0.11290322580645161
2025,2025-06-13,Iran,USA,2,3,25,25,21,23,15,19,21,25,25,17,70,56,5,9,-,56,19,42,117,5,23,13,41,9,24,78,111,9,4,67,80,29,15,66,20,1,96,117,2025-06-13_Iran_USA,0,0.8809523809523809,-0.19230769230769232,0.07462686567164178,-1.3846153846153846,0.21212121212121213,-0.19230769230769232,0.07462686567164178
2025,2025-06-13,Japan,Serbia,3,0,25,25,26,0,0,20,23,24,0,0,54,41,7,6,-,41,14,20,75,7,13,9,29,6,11,57,74,18,1,32,51,15,7,35,21,0,52,73,2025-06-13_Japan_Serbia,1,1.35,-0.08771929824561403,0.53125,-0.6666666666666666,0.22857142857142856,-0.08771929824561403,0.53125
2025,2025-06-13,Serbia,Japan,0,3,20,23,24,0,0,25,25,26,0,0,52,41,10,1,-,41,10,19,70,10,20,11,41,1,18,50,69,15,6,42,63,8,11,30,23,0,45,68,2025-06-13_Japan_Serbia,0,1.631578947368421,-0.34,0.21428571428571427,-0.9090909090909091,-0.1,-0.34,0.21428571428571427
2025,2025-06-13,Netherlands,Türkiye,3,1,21,25,25,25,0,25,23,22,23,0,72,56,12,4,-,56,13,44,113,12,16,19,47,4,19,72,95,17,2,57,76,37,21,70,39,0,72,111,2025-06-13_Netherlands_Türkiye,1,0.9772727272727273,-0.20833333333333334,0.2631578947368421,-0.21052631578947367,0.22857142857142856,-0.20833333333333334,0.2631578947368421
2025,2025-06-13,Türkiye,Netherlands,1,3,25,23,22,23,0,21,25,25,25,0,72,59,11,2,-,59,17,37,113,11,25,19,55,2,18,74,94,16,4,56,76,41,18,72,48,1,68,117,2025-06-13_Netherlands_Türkiye,0,1.135135135135135,-0.21621621621621623,0.21428571428571427,-0.7368421052631579,0.3194444444444444,-0.21621621621621623,0.21428571428571427
2025,2025-06-14,Ukraine,Brazil,2,3,25,25,22,23,10,19,14,25,25,15,84,64,11,9,-,64,10,52,126,11,21,20,52,9,20,77,106,17,5,66,88,28,15,71,32,1,86,119,2025-06-14_Brazil_Ukraine,0,1.0384615384615385,-0.14285714285714285,0.18181818181818182,-0.5,0.18309859154929578,-0.14285714285714285,0.18181818181818182
2025,2025-06-14,Brazil,Ukraine,3,2,19,14,25,25,15,25,25,22,23,10,70,62,3,5,-,62,20,48,130,3,26,20,49,5,9,83,97,12,9,65,86,33,19,86,43,1,84,128,2025-06-14_Brazil_Ukraine,1,0.875,-0.04819277108433735,0.046153846153846156,-1.15,0.16279069767441862,-0.04819277108433735,0.046153846153846156
2025,2025-06-14,Canada,France,2,3,22,27,29,25,6,25,29,27,21,15,76,67,4,5,-,67,16,42,125,4,25,25,54,5,26,78,109,32,2,64,98,23,27,69,51,1,76,128,2025-06-14_Canada_France,0,1.2142857142857142,-0.2692307692307692,0.46875,-0.84,-0.057971014492753624,-0.2692307692307692,0.46875
2025,2025-06-14,France,Canada,3,2,25,29,27,21,15,22,27,29,25,6,82,72,8,2,-,72,10,43,125,8,24,15,47,2,20,96,118,27,5,51,83,31,20,76,38,5,81,124,2025-06-14_Canada_France,1,1.441860465116279,-0.1875,0.43137254901960786,-1.0666666666666667,0.14473684210526316,-0.1875,0.43137254901960786
2025,2025-06-14,China,Netherlands,3,1,25,25,13,25,0,19,20,25,17,0,60,47,6,7,-,47,13,29,89,6,20,17,43,7,10,70,87,18,2,41,61,25,15,58,21,1,71,93,2025-06-14_China_Netherlands,1,1.1724137931034482,-0.04285714285714286,0.3902439024390244,-0.8235294117647058,0.1724137931034483,-0.04285714285714286,0.3902439024390244
2025,2025-06-14,Netherlands,China,1,3,19,20,25,17,0,25,25,13,25,0,61,55,4,2,-,55,11,37,103,4,19,10,33,2,21,59,82,24,7,46,77,26,10,51,22,1,81,104,2025-06-14_China_Netherlands,0,1.1891891891891893,-0.3220338983050847,0.3695652173913043,-1.5,0.3137254901960784,-0.3220338983050847,0.3695652173913043
2025,2025-06-14,France,Italy,3,1,25,25,19,26,0,18,22,25,24,0,70,53,10,7,-,53,17,38,108,10,18,10,38,7,14,73,94,16,6,53,75,25,9,49,25,0,77,102,2025-06-14_France_Italy,1,0.9473684210526315,-0.0958904109589041,0.18867924528301888,-0.8,0.32653061224489793,-0.0958904109589041,0.18867924528301888
2025,2025-06-14,Italy,France,1,3,18,22,25,24,0,25,25,19,26,0,64,51,7,6,-,51,18,30,99,7,18,18,43,6,15,69,90,18,7,55,80,32,12,52,30,2,69,101,2025-06-14_France_Italy,0,1.1,-0.13043478260869565,0.2,-0.6111111111111112,0.38461538461538464,-0.13043478260869565,0.2
2025,2025-06-14,Iran,Slovenia,2,3,25,23,18,25,12,17,25,25,18,15,69,48,12,9,-,48,19,47,114,12,25,18,55,9,17,77,103,9,9,59,77,37,14,69,19,1,94,114,2025-06-14_Iran_Slovenia,0,0.6170212765957447,-0.1038961038961039,0.0,-0.7222222222222222,0.3333333333333333,-0.1038961038961039,0.0
2025,2025-06-14,Slovenia,Iran,3,2,17,25,25,18,15,25,23,18,25,12,72,53,10,9,-,53,20,43,116,10,19,22,51,9,23,68,100,18,9,59,86,36,11,64,26,1,92,119,2025-06-14_Iran_Slovenia,1,0.7674418604651163,-0.20588235294117646,0.15254237288135594,-0.4090909090909091,0.390625,-0.20588235294117646,0.15254237288135594
2025,2025-06-14,Türkiye,Poland,0,3,26,23,21,0,0,28,25,25,0,0,48,41,5,2,-,41,13,24,78,5,15,17,37,2,21,48,71,13,5,45,63,15,18,42,21,0,56,77,2025-06-14_Poland_Türkiye,0,1.1666666666666667,-0.3958333333333333,0.17777777777777778,-0.5882352941176471,-0.07142857142857142,-0.3958333333333333,0.17777777777777778
2025,2025-06-14,Poland,Türkiye,3,0,28,25,25,0,0,26,23,21,0,0,45,35,5,5,-,35,11,27,73,5,16,16,37,5,13,59,77,10,2,38,50,24,13,43,22,3,51,76,2025-06-14_Poland_Türkiye,1,0.8888888888888888,-0.13559322033898305,0.21052631578947367,-0.6875,0.2558139534883721,-0.13559322033898305,0.21052631578947367
2025,2025-06-14,USA,Slovenia,1,3,22,25,25,23,0,25,27,20,25,0,70,54,13,3,-,54,13,67,134,13,23,29,65,3,20,74,97,9,8,67,84,30,22,87,24,1,108,133,2025-06-14_Slovenia_USA,0,0.6119402985074627,-0.22972972972972974,0.014925373134328358,-0.3448275862068966,0.09195402298850575,-0.22972972972972974,0.014925373134328358
2025,2025-06-14,Slovenia,USA,3,1,25,27,20,25,0,22,25,25,23,0,66,54,4,8,-,54,23,47,124,4,28,40,72,8,12,76,96,9,3,65,77,34,17,78,32,1,94,127,2025-06-14_Slovenia_USA,1,0.6595744680851063,-0.05263157894736842,0.09230769230769231,-0.6,0.21794871794871795,-0.05263157894736842,0.09230769230769231
2025,2025-06-15,Argentina,Italy,1,3,23,25,35,21,0,25,17,37,25,0,74,60,11,3,-,60,21,52,133,11,18,22,51,3,23,79,105,15,2,66,83,34,21,83,22,1,108,131,2025-06-15_Argentina_Italy,0,0.75,-0.25316455696202533,0.19696969696969696,-0.3181818181818182,0.1566265060240964,-0.25316455696202533,0.19696969696969696
2025,2025-06-15,Italy,Argentina,3,1,25,17,37,25,0,23,25,35,21,0,72,57,13,2,-,57,20,45,122,13,29,32,74,2,20,81,103,23,3,56,82,38,12,66,31,0,90,121,2025-06-15_Argentina_Italy,1,0.8222222222222222,-0.2222222222222222,0.35714285714285715,-0.5,0.3939393939393939,-0.2222222222222222,0.35714285714285715
2025,2025-06-15,Brazil,Slovenia,3,0,25,29,25,0,0,19,27,19,0,0,61,49,7,5,-,49,8,27,84,7,16,12,35,5,10,62,77,16,1,37,54,18,10,45,29,1,57,87,2025-06-15_Brazil_Slovenia,1,1.5185185185185186,-0.08064516129032258,0.40540540540540543,-0.75,0.17777777777777778,-0.08064516129032258,0.40540540540540543
2025,2025-06-15,Slovenia,Brazil,0,3,19,27,19,0,0,25,29,25,0,0,49,45,3,1,-,45,11,25,81,3,17,8,28,1,13,53,67,20,5,42,67,11,13,39,25,1,55,81,2025-06-15_Brazil_Slovenia,0,1.36,-0.22641509433962265,0.35714285714285715,-1.75,-0.05128205128205128,-0.22641509433962265,0.35714285714285715
2025,2025-06-15,Bulgaria,Canada,0,3,24,23,19,0,0,26,25,25,0,0,52,41,6,5,-,41,17,31,89,6,7,14,27,5,18,45,68,15,6,44,65,20,10,45,24,0,65,89,2025-06-15_Bulgaria_Canada,0,0.7741935483870968,-0.28888888888888886,0.20454545454545456,-0.07142857142857142,0.2222222222222222,-0.28888888888888886,0.20454545454545456
2025,2025-06-15,Canada,Bulgaria,3,0,26,25,25,0,0,24,23,19,0,0,52,35,11,6,-,35,11,24,70,11,17,14,42,6,9,59,74,10,5,35,50,25,7,43,20,0,49,69,2025-06-15_Bulgaria_Canada,1,1.0,-0.05084745762711865,0.14285714285714285,-0.42857142857142855,0.4186046511627907,-0.05084745762711865,0.14285714285714285
2025,2025-06-15,Bulgaria,Germany,3,2,25,22,25,23,15,22,25,19,25,12,78,61,14,3,-,61,9,44,114,14,21,24,59,3,31,76,110,14,7,56,77,27,19,74,25,0,85,110,2025-06-15_Bulgaria_Germany,1,1.1818181818181819,-0.3684210526315789,0.125,-0.2916666666666667,0.10810810810810811,-0.3684210526315789,0.125
2025,2025-06-15,Germany,Bulgaria,2,3,22,25,19,25,12,25,22,25,23,15,65,53,5,7,-,53,19,46,118,5,15,21,41,7,26,70,103,12,3,64,79,25,21,74,22,0,90,112,2025-06-15_Bulgaria_Germany,0,0.7391304347826086,-0.2714285714285714,0.140625,-0.47619047619047616,0.05405405405405406,-0.2714285714285714,0.140625
2025,2025-06-15,China,Türkiye,0,3,22,21,20,0,0,25,25,25,0,0,42,37,4,1,-,37,14,36,87,4,12,12,28,1,15,49,65,9,6,43,58,28,13,57,23,0,67,90,2025-06-15_China_Türkiye,0,0.6388888888888888,-0.2857142857142857,0.06976744186046512,-0.6666666666666666,0.2631578947368421,-0.2857142857142857,0.06976744186046512
2025,2025-06-15,Türkiye,China,3,0,25,25,25,0,0,22,21,20,0,0,54,39,9,6,-,39,10,30,79,9,16,20,45,6,14,53,73,7,1,42,50,28,12,51,23,0,59,82,2025-06-15_China_Türkiye,1,0.9666666666666667,-0.1509433962264151,0.14285714285714285,-0.35,0.3137254901960784,-0.1509433962264151,0.14285714285714285
2025,2025-06-15,Cuba,USA,1,3,22,18,25,23,0,25,25,18,25,0,65,48,13,4,-,48,21,35,104,13,15,26,54,4,17,68,89,21,7,50,78,31,13,56,40,1,65,106,2025-06-15_Cuba_USA,0,0.7714285714285715,-0.19117647058823528,0.28,-0.07692307692307693,0.32142857142857145,-0.19117647058823528,0.28
2025,2025-06-15,USA,Cuba,3,1,25,25,18,25,0,22,18,25,23,0,65,47,11,7,-,47,19,39,105,11,17,15,43,7,14,71,92,19,4,49,72,23,13,62,46,1,59,106,2025-06-15_Cuba_USA,1,0.717948717948718,-0.09859154929577464,0.30612244897959184,-0.4,0.16129032258064516,-0.09859154929577464,0.30612244897959184
2025,2025-06-15,Germany,France,3,1,23,25,29,29,0,25,19,27,27,0,69,53,14,2,-,53,23,57,133,14,23,31,68,2,18,85,105,21,2,51,74,50,14,78,41,0,94,135,2025-06-15_France_Germany,1,0.5263157894736842,-0.18823529411764706,0.37254901960784315,-0.2903225806451613,0.46153846153846156,-0.18823529411764706,0.37254901960784315
2025,2025-06-15,France,Germany,1,3,25,19,27,27,0,23,25,29,29,0,70,54,14,2,-,54,24,59,137,14,21,27,62,2,25,72,99,23,2,62,87,41,11,76,36,0,107,143,2025-06-15_France_Germany,0,0.5084745762711864,-0.3194444444444444,0.3387096774193548,-0.25925925925925924,0.39473684210526316,-0.3194444444444444,0.3387096774193548
2025,2025-06-15,Ukraine,Iran,2,3,30,20,25,21,9,28,25,22,25,15,82,62,14,6,-,62,19,45,126,14,27,18,59,6,23,77,106,25,6,68,99,33,9,50,30,0,99,129,2025-06-15_Iran_Ukraine,0,0.9555555555555556,-0.22077922077922077,0.27941176470588236,-0.7222222222222222,0.48,-0.22077922077922077,0.27941176470588236
